team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
ANA,2022,ANA,ANA,Team Level,other,24,0.43,0.56,0.56,2857,54.81,7.23,4.44,10.45,1.85,31.27,19.75,6.19,7.23,6.19,56,19,20,95,7,5,1,9,2,31,21,49,68,3,6,47,9,10,5,44,22,9,1.41,2.46,3.36,2,3,2,95,75,75,2,1.32,1.28,1.82,6.73,6.73,6.05,43.1,9.47,2.74,7.38,1.34,19.7,17.36,9.2,9.47,9.2,42,16,17,75,8,4,1,9,3,13,21,34,50,4,8,35,11,7,10,26,20,12,1,2.68,5.79,1,1,6,75,58,58,2,0.76,1.03,1.03,9.2,9.2,9.1
ANA,2022,ANA,ANA,Team Level,all,24,0.4,0.46,0.45,87970,701.83,61.38,48.99,158.66,22.86,386.68,287.44,58.46,60.89,58,723,243,349,1315,57,64,9,157,19,341,328,666,909,113,255,645,410,163,192,697,217,52,19.27,25.65,16.45,22,21,14,1286.55,966,951.64,104,10.98,11.75,11.78,60.57,60.09,58.35,846.6,93.13,61.5,187.98,28.54,469.72,335.14,88.9,94.13,89.81,897,279,347,1523,100,104,13,164,31,358,419,797,1076,97,227,752,475,172,215,798,284,94,24.93,35.16,33.04,28,42,30,1567.29,1176,1200.58,94,13.6,20.87,20.92,85.81,86.67,84.75
ANA,2022,ANA,ANA,Team Level,5on5,24,0.41,0.45,0.44,71179,529.62,43.06,34.36,125.46,17.24,286.24,221.64,41.7,42.57,41.24,545,183,266,994,40,50,7,129,14,235,260,505,688,103,232,479,380,132,167,542,153,33,15.19,18.56,9.31,20,14,6,965.55,728,713.64,93,7.1,9.54,9.03,41.13,40.65,40.06,665.56,62.69,46.57,154.27,22.55,372.78,272.14,59.49,63.7,60.4,715,216,276,1207,62,83,9,134,25,282,345,653,869,83,198,584,442,145,180,665,209,57,21.01,25.68,16,22,30,10,1251.29,931,955.58,85,9.65,16.93,16.97,55.37,56.23,55.03
ANA,2022,ANA,ANA,Team Level,4on5,24,0.05,0.11,0.12,7493,16.85,1.13,0.69,2.2,0.51,5.37,13.1,1.12,1.13,1.12,21,2,5,28,0,0,0,1,1,7,14,21,23,6,15,59,15,16,7,16,7,0,0.27,0.85,0,0,0,0,28,23,23,7,0.16,0,0,1.28,1.28,1.28,125.88,19.6,11.54,24.61,4.25,73.43,37.57,18.85,19.6,18.85,129,42,53,224,28,16,3,19,3,60,45,101,143,8,17,82,6,6,16,99,49,23,2.76,6.13,10.7,5,9,14,224,171,171,0,3.05,2.88,2.88,19.77,19.77,19.16
ANA,2022,ANA,ANA,Team Level,5on4,24,0.88,0.92,0.9,6441,100.54,9.95,9.51,20.55,3.26,63.79,32.94,9.45,9.95,9.45,101,39,58,198,10,9,1,18,2,68,33,91,130,1,2,60,6,5,13,95,35,10,2.39,3.78,3.77,0,4,6,198,140,140,2,2.4,0.93,0.93,11.42,11.42,10.96,12.07,1.37,0.64,1.72,0.41,3.8,8.06,1.36,1.37,1.36,11,5,1,17,2,1,0,2,0,3,8,9,14,2,4,51,16,14,9,8,6,2,0.15,0.67,0.54,0,2,0,17,16,16,7,0.15,0.04,0.04,1.47,1.47,1.47
CBJ,2022,CBJ,CBJ,Team Level,other,21,0.63,0.53,0.55,2448,42.38,10.07,3.05,7.3,1.51,22.57,12.5,8.99,10.07,8.99,44,13,13,70,8,7,0,6,3,20,13,36,49,2,4,44,8,5,4,23,21,13,0.76,2.51,6.81,1,3,4,70,57,57,1,0.84,3,3,7.92,7.92,7.42,35.49,5.83,2.43,6.45,1.05,17.8,13.44,5.55,5.83,5.55,32,15,15,62,7,3,0,6,0,15,16,25,40,0,0,25,2,8,4,24,14,9,1.06,1.66,3.1,1,2,4,62,47,47,1,0.73,0.78,0.78,5.78,5.78,5.61
CBJ,2022,CBJ,CBJ,Team Level,all,21,0.46,0.45,0.45,76334,621.19,61.19,42.25,141.65,20.2,335.08,246.63,58.39,60.03,57.3,624,223,293,1140,60,56,5,142,25,266,298,564,787,74,168,686,447,145,128,607,182,58,18.49,22.14,20.56,19,26,15,1108.92,847,827.71,58,9.2,13.35,13.35,57.04,56.04,54.71,760.11,71.48,51.66,177.6,24.82,417.71,301.72,67.75,73.29,69.5,761,284,372,1417,86,77,17,192,24,326,340,675,959,63,146,665,342,131,94,774,193,78,21.4,23.33,26.76,35,27,24,1465.59,1045,1074.95,34,11.41,18.11,18.11,64.78,66.43,64.84
CBJ,2022,CBJ,CBJ,Team Level,5on5,21,0.44,0.45,0.45,63182,494.28,40.2,32.71,118.64,16.06,267.71,200.68,38.83,39.04,37.74,497,179,244,920,43,40,4,117,20,217,239,454,633,63,146,541,420,126,112,515,130,31,15.63,16.13,8.46,16,21,6,888.92,676,656.71,54,6.75,7.6,7.6,39.36,38.36,37.73,598.53,50.67,38.8,145.56,19.5,328.66,242.81,48.63,52.47,50.38,606,220,310,1136,65,57,14,159,22,256,267,541,761,56,132,543,330,106,81,623,152,51,17.22,18.47,14.98,30,24,11,1184.59,826,855.95,33,7.99,12.68,12.68,45.98,47.63,46.85
CBJ,2022,CBJ,CBJ,Team Level,4on5,21,0.16,0.14,0.14,6046,19.18,2.34,0.97,2.34,0.53,5.72,13.1,2.33,2.34,2.33,19,6,5,30,2,0,0,4,1,2,16,17,23,3,6,50,16,10,4,15,6,4,0.54,0.69,1.12,0,0,2,30,25,25,3,0.23,0,0,2.57,2.57,2.55,109,12.5,9.43,23.46,3.68,66.41,34.51,11.23,12.5,11.23,107,43,42,192,12,15,3,26,2,50,45,95,138,6,12,63,4,4,9,116,19,15,2.71,2.11,7.69,2,1,9,192,150,150,0,2.46,4.16,4.16,10.81,10.81,10.26
CBJ,2022,CBJ,CBJ,Team Level,5on4,21,0.78,0.82,0.8,4658,65.36,8.56,5.52,13.38,2.11,39.09,20.34,8.23,8.56,8.23,64,25,31,120,7,9,1,15,1,27,30,57,82,6,12,51,3,4,8,54,25,10,1.57,2.81,4.18,2,2,3,120,89,89,0,1.38,2.76,2.76,7.18,7.18,7,17.1,2.49,0.99,2.13,0.59,4.85,10.96,2.33,2.49,2.33,16,6,5,27,2,2,0,1,0,5,12,14,20,1,2,34,6,13,0,11,8,3,0.4,1.09,0.99,2,0,0,27,22,22,0,0.22,0.49,0.49,2.22,2.22,2.13
MTL,2022,MTL,MTL,Team Level,other,23,0.25,0.47,0.45,3004,39.78,5.9,2.9,7.25,1.29,22.77,14.88,5.76,5.9,5.76,38,17,21,76,9,0,0,5,2,19,20,29,46,3,6,37,7,3,13,34,14,7,1.5,1.64,2.76,3,2,4,76,55,55,8,0.82,0,0,6.72,6.72,6.55,50.02,17.73,2.99,7.19,1.49,20.82,15.79,14.97,17.73,14.97,49,17,21,87,11,4,0,4,1,23,23,38,55,4,8,41,11,5,11,25,12,29,1.08,1.26,15.38,1,2,8,87,66,66,9,0.93,2.83,2.83,15.82,15.82,13.88
MTL,2022,MTL,MTL,Team Level,all,23,0.41,0.46,0.46,84057,660.85,62.02,45.33,150.84,21.61,359.65,265.56,59.88,61.62,59.48,685,220,329,1234,64,48,14,138,15,300,340,621,841,92,209,665,354,155,302,677,161,67,20.24,19.59,22.18,24,15,25,1224.06,905,897.97,246,9.96,11.93,12.05,59.93,59.58,58.69,765.62,90.02,55.79,174,25.7,410.48,289.01,82.8,90.85,83.62,769,276,387,1432,78,90,15,135,19,364,359,691,967,89,195,626,464,178,288,709,225,111,21.96,27.77,40.29,22,27,29,1448.13,1045,1055.39,222,12.6,21.33,21.4,81.23,81.91,77.78
MTL,2022,MTL,MTL,Team Level,5on5,23,0.46,0.49,0.49,66541,526.55,44.75,34.36,124.67,17.25,285.11,215.86,43.06,44.35,42.66,553,169,269,991,47,42,13,121,10,243,259,506,675,79,185,510,327,133,255,554,122,46,16.21,14.91,13.63,20,13,14,981.06,722,714.96,209,7.09,10.55,10.66,41.19,40.84,40.24,546.08,52.71,37.57,132.4,18.4,289.59,213.34,50.28,53.53,51.1,544,200,298,1042,53,64,12,107,14,233,273,491,691,77,173,466,430,150,254,520,168,56,16.4,20.94,15.38,17,23,13,1058.13,744,754.39,198,7.82,13.27,13.33,47.2,47.88,46.98
MTL,2022,MTL,MTL,Team Level,4on5,23,0.1,0.1,0.1,7704,15.71,1.89,1.09,2.55,0.6,5.59,10.29,1.78,1.89,1.78,18,4,7,29,0,1,0,1,0,5,15,18,22,2,4,60,16,16,27,15,5,2,0.47,0.77,0.64,0,0,0,29,22,22,27,0.25,0.27,0.27,1.86,1.86,1.85,150.49,17.29,13.94,31.37,5.06,93.13,47.2,15.29,17.29,15.29,151,57,67,275,14,20,3,22,4,104,44,137,194,5,8,81,9,8,10,147,38,23,4,4.56,8.73,4,2,8,275,208,208,2,3.56,4.71,4.71,16.13,16.13,14.85
MTL,2022,MTL,MTL,Team Level,5on4,23,0.81,0.83,0.8,6808,78.81,9.48,6.98,16.37,2.47,46.17,24.53,9.28,9.48,9.28,76,30,32,138,8,5,1,11,3,33,46,68,98,8,14,58,4,3,7,74,20,12,2.06,2.28,5.14,1,0,7,138,106,106,2,1.8,1.11,1.11,10.16,10.16,10.04,19.03,2.3,1.3,3.04,0.74,6.94,12.68,2.26,2.3,2.26,25,2,1,28,0,2,0,2,0,4,19,25,27,3,6,38,14,15,13,17,7,3,0.48,1.01,0.81,0,0,0,28,27,27,13,0.29,0.51,0.51,2.08,2.08,2.07
SJS,2022,SJS,SJS,Team Level,other,26,0.41,0.54,0.53,3904,62.1,10.42,4.57,11.26,2.18,36.08,21.48,9.96,10.42,9.96,65,21,32,118,12,4,0,15,0,32,23,53,74,2,4,40,18,9,6,51,22,13,1.98,2.59,5.85,2,4,6,118,86,86,0,1.3,0.74,0.74,10.98,10.98,10.57,53.15,14.82,3.79,8.78,1.74,27.36,18.51,13.86,14.82,13.86,51,24,26,101,13,6,1,5,3,27,21,38,62,3,6,54,10,12,7,36,20,19,1.42,2.21,11.19,1,4,8,101,75,75,3,1.13,2.71,2.71,13.24,13.24,12.83
SJS,2022,SJS,SJS,Team Level,all,26,0.49,0.48,0.49,94978,771.04,78.91,55.98,176.41,26.26,432.3,304.13,75.34,78.4,74.85,769,305,398,1472,76,77,9,166,22,346,387,693,998,80,191,764,585,232,220,757,237,80,23.51,29.06,26.34,27,30,19,1458.5,1074,1064.22,112,12.45,17.09,17.09,74.27,73.81,71.94,817.39,81.72,58.64,186,27.46,456.83,329.35,77.76,82.42,78.39,796,344,425,1565,89,75,12,211,28,336,402,707,1051,75,168,778,577,246,227,833,228,79,25.62,26.77,29.31,38,27,24,1574.7,1140,1148.7,115,12.99,17.11,17.11,77.6,78.16,76.26
SJS,2022,SJS,SJS,Team Level,5on5,26,0.5,0.48,0.48,77557,597.21,54.98,41.42,143.44,20.4,332.55,242.21,52.99,54.47,52.51,589,246,320,1155,54,59,6,134,21,261,306,535,781,72,175,613,551,191,197,605,180,50,18.8,21.93,14.25,23,24,7,1141.5,835,825.22,106,8.57,11.67,11.67,51.88,51.42,50.46,639.46,55.14,43.12,152.62,21.71,355.88,263.55,53.02,55.84,53.65,636,256,345,1237,68,57,10,180,22,255,311,568,824,65,148,613,546,209,188,674,170,48,21.09,19.87,14.17,35,21,12,1246.7,892,900.7,105,8.9,12.04,12.04,52,52.56,51.61
SJS,2022,SJS,SJS,Team Level,4on5,26,0.08,0.1,0.11,7551,13.93,0.9,0.52,1.91,0.39,3.96,10.33,0.89,0.9,0.89,14,4,3,21,0,0,0,3,0,1,14,14,18,4,8,48,11,24,8,15,2,1,0.38,0.24,0.28,0,0,0,21,18,18,5,0.13,0,0,1.02,1.02,1.02,107.5,10.25,10.95,22.55,3.57,68.29,34.39,9.38,10.25,9.38,93,57,49,199,5,12,1,21,3,53,56,88,145,4,8,70,4,7,27,105,35,10,2.52,4.32,3.41,1,1,3,199,150,150,2,2.78,2.36,2.36,10.66,10.66,10.14
SJS,2022,SJS,SJS,Team Level,5on4,26,0.89,0.86,0.85,5966,97.8,12.61,9.47,19.8,3.29,59.72,30.11,11.49,12.61,11.49,101,34,43,178,10,14,3,14,1,52,44,91,125,2,4,63,5,8,9,86,33,16,2.36,4.29,5.96,2,2,6,178,135,135,1,2.46,4.68,4.68,10.39,10.39,9.89,17.27,1.51,0.79,2.05,0.44,5.3,12.9,1.5,1.51,1.5,16,7,5,28,3,0,0,5,0,1,14,13,20,3,6,41,17,18,5,18,3,2,0.59,0.37,0.55,1,1,1,28,23,23,5,0.18,0,0,1.69,1.69,1.68
NSH,2022,NSH,NSH,Team Level,other,22,0.5,0.57,0.59,3547,61.22,12,4.84,10.77,2.03,35.07,20.29,11.34,12,11.34,56,29,29,114,9,3,1,12,3,28,30,47,76,2,7,49,11,8,8,46,27,12,2.17,3.18,6.65,1,3,5,114,85,85,3,1.42,1.22,1.22,12.2,12.2,11.72,43.29,12.05,2.72,6.55,1.4,20.87,14.4,11.73,12.05,11.73,38,20,27,85,9,1,0,5,0,23,20,29,49,2,4,37,18,6,9,21,24,13,1.01,2.9,8.14,0,2,7,85,58,58,4,0.76,0.16,0.16,12.66,12.66,12.32
NSH,2022,NSH,NSH,Team Level,all,22,0.49,0.5,0.5,80519,692.94,75.05,50.28,157.46,23.22,389.34,270.66,71.71,74.93,71.58,665,301,356,1322,57,65,17,147,30,311,357,608,909,92,232,683,654,157,179,678,216,72,22.94,26.73,25.38,16,12,29,1315.8,966,965.39,89,11.28,14.17,14.17,72.16,71.89,69.91,712.34,76.94,50.75,158.12,24.41,391.07,277.71,73.99,77.43,74.46,713,266,352,1331,68,66,6,151,18,309,367,645,911,97,230,605,537,153,197,661,251,67,20.38,30.92,25.65,18,29,21,1339.61,979,980.41,110,11.3,13.77,13.77,74.48,74.9,73.09
NSH,2022,NSH,NSH,Team Level,5on5,22,0.51,0.5,0.5,61948,519.1,48.79,36.16,125.31,17.5,287.41,206.82,46.84,48.67,46.72,497,225,269,991,37,56,15,112,25,226,267,460,685,82,209,508,606,130,139,532,143,47,17.5,17.8,13.5,13,7,17,984.8,722,721.39,77,7.52,11.4,11.8,44.51,44.24,43.37,519.75,47.73,35.2,122.02,17.54,283.42,208.09,46.25,48.22,46.72,518,196,261,975,42,47,4,118,13,207,287,476,672,91,218,431,490,123,150,496,184,34,15.53,23.04,9.16,16,20,6,983.61,714,715.41,89,7.29,9.41,9.5,45.51,45.93,45.12
NSH,2022,NSH,NSH,Team Level,4on5,22,0.09,0.09,0.11,7439,16.58,1.56,0.9,2.14,0.51,5.19,11.7,1.56,1.56,1.56,16,6,1,23,0,0,0,3,0,3,16,16,22,2,4,60,24,18,10,13,9,0,0.43,1.13,0,0,0,0,23,22,22,8,0.2,0,0,1.77,1.77,1.76,128.42,14.92,11.75,26.9,4.9,80.68,40.87,13.77,14.92,13.77,133,47,59,239,15,18,2,26,5,72,44,118,165,1,2,78,13,5,22,128,34,18,3.21,3.9,7.81,1,7,7,239,180,180,2,3,4.2,4.1,13.81,13.81,13.15
NSH,2022,NSH,NSH,Team Level,5on4,22,0.85,0.86,0.84,7585,96.04,12.7,8.37,19.23,3.18,61.67,31.84,11.97,12.7,11.97,96,41,57,194,11,6,1,20,2,54,44,85,126,6,12,66,13,1,22,87,37,13,2.85,4.62,5.24,2,2,7,194,137,137,1,2.14,1.55,1.15,13.69,13.69,13.06,20.89,2.25,1.07,2.65,0.57,6.11,14.35,2.24,2.25,2.24,24,3,5,32,2,0,0,2,0,7,16,22,25,3,6,59,16,19,16,16,9,2,0.63,1.08,0.54,1,0,1,32,27,27,15,0.25,0,0,2.5,2.5,2.5
BOS,2022,BOS,BOS,Team Level,other,22,0.64,0.48,0.48,2860,45.69,13.43,3.22,6.81,1.44,23.11,14.99,12.81,13.43,12.81,46,17,17,80,16,3,1,5,0,22,17,30,47,3,6,40,8,4,10,20,25,18,0.91,3.28,9.24,2,3,11,80,63,63,4,0.98,0.87,0.87,13.53,13.53,13.02,49.41,7.55,4.29,9.61,1.87,28.5,15.18,6.93,7.55,6.93,46,21,21,88,4,8,2,6,3,23,23,42,63,4,8,35,14,9,7,35,24,8,1.3,3.14,3.11,0,1,3,88,67,67,2,1.32,1.81,1.81,7.06,7.06,6.77
BOS,2022,BOS,BOS,Team Level,all,22,0.58,0.53,0.53,80205,729.46,82.02,52.64,161.91,23.91,391,282.52,78.33,82.4,78.72,752,242,309,1303,87,66,13,177,27,282,355,665,907,99,224,705,543,146,189,664,246,84,20.13,31.03,30.86,28,31,28,1323.79,994,1008.54,73,11.86,16.73,16.73,77.15,77.6,75.62,653.66,60.24,46.53,147.69,21.61,358.57,260.36,58.05,59.94,57.77,656,239,274,1169,48,61,5,168,21,258,339,608,847,94,214,557,608,186,193,652,185,58,17.16,22.54,20.53,11,17,20,1154.82,895,886.39,75,10.6,11.53,11.53,59.31,59,57.94
BOS,2022,BOS,BOS,Team Level,5on5,22,0.56,0.52,0.52,61784,533.33,47.53,36.06,125.72,17.51,287.28,213.89,45.79,47.92,46.18,548,180,235,963,50,45,7,144,21,193,275,498,678,86,198,503,501,114,146,524,163,41,15.78,20.43,11.32,23,20,7,983.79,728,742.54,63,7.5,9.57,9.57,45.46,45.91,45.27,480.18,37.35,31.68,113.45,15.71,262.34,199.47,36.16,37.06,35.88,491,169,219,879,27,40,1,140,16,191,246,464,633,80,184,410,550,152,153,498,132,30,13.27,15.91,8.17,10,12,5,864.82,660,651.39,64,6.54,6.54,6.54,37.35,37.05,36.57
BOS,2022,BOS,BOS,Team Level,4on5,22,0.15,0.17,0.17,8149,21.7,2.21,1.18,2.9,0.63,7.12,14.95,2.19,2.21,2.19,26,3,6,35,1,1,0,3,0,1,23,25,28,4,8,64,24,23,6,18,10,1,0.63,1.27,0.31,1,0,0,35,29,29,3,0.26,0.01,0.01,2.47,2.47,2.44,102.53,12.8,9.36,21.77,3.38,61.05,31.65,12.49,12.8,12.49,93,47,31,171,14,13,2,19,2,42,50,79,126,5,10,62,11,7,25,102,24,14,2.21,2.95,7.64,1,4,9,171,140,140,1,2.46,3.18,3.18,12.08,12.08,11.87
BOS,2022,BOS,BOS,Team Level,5on4,22,0.88,0.88,0.86,7412,128.73,18.83,12.17,26.49,4.33,73.49,38.69,17.54,18.83,17.54,132,42,51,225,20,17,5,25,6,66,40,112,154,6,12,98,10,5,27,102,48,24,2.8,6.05,9.98,2,8,10,225,174,174,3,3.12,6.27,6.27,15.69,15.69,14.89,21.54,2.54,1.19,2.85,0.65,6.68,14.07,2.48,2.54,2.48,26,2,3,31,3,0,0,3,0,2,20,23,25,5,12,50,33,18,8,17,5,6,0.39,0.54,1.61,0,0,3,31,28,28,8,0.27,0,0,2.81,2.81,2.73
PIT,2022,PIT,PIT,Team Level,other,24,0.62,0.53,0.51,2540,42.96,14.13,2.93,6.56,1.38,20.32,12.67,13.08,14.13,13.08,38,20,20,78,11,4,0,4,2,19,18,27,47,2,4,37,11,4,3,20,18,20,0.89,2.23,11.01,1,3,7,78,58,58,2,0.95,1.31,1.31,13.78,13.78,13.36,41.11,8.58,2.71,7.4,1.22,20.93,15.16,8.19,8.58,8.19,38,18,13,69,12,2,1,6,0,17,19,26,44,4,8,29,9,13,3,29,17,10,1.19,2.13,5.25,1,4,7,69,56,56,1,0.76,0.44,0.44,8.91,8.91,8.55
PIT,2022,PIT,PIT,Team Level,all,24,0.54,0.51,0.5,87309,796.8,87.41,57.68,181.85,26.82,430.22,317.02,83.01,88.24,83.8,805,296,388,1489,82,81,11,148,27,353,410,723,1019,85,176,727,748,180,214,760,245,96,21.85,30.54,35.02,28,30,24,1511.63,1101,1113.34,126,12.92,17.33,17.33,83,83.78,81.86,782.49,74.69,55.02,182.08,26.1,432.88,317.23,71.59,74.29,71.21,816,272,333,1421,76,63,8,162,18,364,405,740,1012,87,182,675,636,212,216,813,200,75,23.9,24.39,26.4,17,28,31,1403.55,1088,1076.89,123,12.15,13.46,13.54,73.3,72.82,71.12
PIT,2022,PIT,PIT,Team Level,5on5,24,0.53,0.51,0.51,70236,624.98,57.26,43.01,150.6,21.1,338.11,253.92,55.1,58.09,55.89,636,228,305,1169,58,62,8,127,25,278,314,578,806,79,164,554,695,146,187,623,181,60,18.02,22.76,16.48,25,21,12,1191.63,864,876.34,115,8.97,12.29,12.29,53.94,54.72,53.85,601.22,50.64,39.98,146.1,20.35,333.9,248.04,48.62,50.24,48.24,625,214,275,1114,48,47,6,122,12,289,321,577,791,72,152,525,596,181,183,644,149,46,18.68,18.06,13.9,12,21,15,1096.55,839,827.89,110,8.24,11.08,11.17,47.71,47.23,46.4
PIT,2022,PIT,PIT,Team Level,4on5,24,0.14,0.15,0.17,6971,22.86,2.03,1.26,3.1,0.74,8.15,16.74,2.01,2.03,2.01,29,3,3,35,2,0,0,3,0,4,23,27,30,0,0,67,26,15,8,24,6,2,0.53,0.98,0.52,0,2,0,35,32,32,7,0.29,0,0,2.32,2.32,2.3,115.67,12.74,10.9,25.31,3.72,70.16,37.16,12.14,12.74,12.14,123,37,43,203,14,12,1,30,6,56,42,109,146,10,20,76,6,4,20,117,29,14,3.2,3.56,5.98,4,2,8,203,160,160,4,2.82,1.61,1.61,13.95,13.95,13.43
PIT,2022,PIT,PIT,Team Level,5on4,24,0.84,0.86,0.82,7562,105.99,13.99,10.48,21.6,3.6,63.64,33.69,12.81,13.99,12.81,102,45,60,207,11,15,3,14,0,52,55,91,136,4,8,69,16,15,16,93,40,14,2.42,4.57,7.01,2,4,5,207,147,147,2,2.71,3.74,3.74,12.97,12.97,12.35,24.49,2.73,1.42,3.28,0.81,7.89,16.87,2.64,2.73,2.64,30,3,2,35,2,2,0,4,0,2,23,28,31,1,2,45,25,14,10,23,5,5,0.83,0.63,1.27,0,1,1,35,33,33,8,0.32,0.33,0.33,2.73,2.73,2.72
FLA,2022,FLA,FLA,Team Level,other,24,0.49,0.57,0.55,5326,73.75,16.08,5.48,13.14,2.51,40.87,22.92,14.68,16.08,14.68,73,28,45,146,9,14,2,11,4,35,28,64,92,6,12,58,14,9,13,58,21,22,2.6,2.74,10.74,0,1,8,146,101,101,5,1.74,5.48,4.63,13.18,13.18,12.6,60.42,17.05,4.08,10.23,2.02,29.14,19.49,16.43,17.05,16.43,64,18,30,112,16,6,1,15,3,22,20,48,66,3,6,63,18,10,10,31,24,27,1.18,3.02,12.84,2,4,10,112,82,82,4,1.25,1.92,1.92,16.37,16.37,15.85
FLA,2022,FLA,FLA,Team Level,all,24,0.55,0.56,0.55,87218,909.21,93.73,64.68,209.94,30.75,497.69,359.21,88.92,94.88,89.97,936,320,414,1670,82,94,16,198,30,419,433,854,1174,116,248,734,456,182,225,935,223,98,28.15,27.94,37.65,22,36,24,1691.18,1256,1270.79,109,14.77,23.96,23.96,84.54,85.39,83.16,733.23,76.7,51.49,172.05,24.69,401.8,288.27,73.74,76.3,73.38,762,253,298,1313,81,73,11,162,33,310,356,681,934,113,253,806,579,166,232,732,195,88,19.53,24.21,32.96,28,25,28,1301.46,1015,1006.17,121,11.75,14.59,14.63,73.83,73.47,71.65
FLA,2022,FLA,FLA,Team Level,5on5,24,0.57,0.56,0.55,64811,648.91,56.83,43.08,158.76,21.81,354.4,264.11,54.36,57.98,55.41,680,219,294,1193,56,63,11,151,18,291,320,624,843,98,210,521,402,142,176,684,158,57,20.36,19.8,16.67,17,29,10,1214.18,899,913.79,88,8.91,14.9,14.9,50.85,51.7,50.9,520.72,43.7,34.97,128.57,17.53,286.88,210.34,42.16,43.31,41.8,536,186,217,939,47,48,8,123,23,226,255,489,675,103,233,565,524,124,191,541,138,43,14.62,17.03,12.05,22,16,9,927.46,722,713.17,107,7.23,10.29,10.32,40.62,40.27,39.79
FLA,2022,FLA,FLA,Team Level,4on5,24,0.21,0.19,0.21,8241,34.15,3.35,1.74,4.72,1.1,11,24.09,3.18,3.35,3.18,37,9,8,54,1,1,0,6,2,11,25,36,45,6,16,67,30,19,14,32,11,3,1.09,1.31,0.95,1,0,0,54,46,46,14,0.39,0.32,0.32,3.42,3.42,3.3,126.98,12.92,11.14,29.42,4.3,77.67,41.55,12.15,12.92,12.15,138,39,47,224,16,15,2,24,7,53,62,122,161,2,4,100,6,7,24,134,28,15,2.93,3.31,6.69,4,4,8,224,177,177,3,2.98,1.67,1.67,14.23,14.23,13.43
FLA,2022,FLA,FLA,Team Level,5on4,24,0.85,0.88,0.86,8840,152.41,17.47,14.38,33.32,5.33,91.42,48.09,16.7,17.47,16.7,146,64,67,277,16,16,3,30,6,82,60,130,194,6,10,88,10,12,22,161,33,16,4.1,4.09,9.28,4,6,6,277,210,210,2,3.72,3.26,4.1,17.09,17.09,16.37,25.1,3.02,1.3,3.83,0.84,8.11,16.9,3,3.02,3,24,10,4,38,2,4,0,0,0,9,19,22,32,5,10,78,31,25,7,26,5,3,0.8,0.85,1.37,0,1,1,38,34,34,7,0.3,0.71,0.71,2.6,2.6,2.58
