team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
TOR,2019,TOR,TOR,Team Level,5on5,5,0.54,0.53,0.53,16526,154.59,10.28,9.94,36.64,4.74,89.76,65.63,10.06,10.3,10.08,152,65,79,296,3,4,0,41,6,78,85,149,214,14,31,117,100,17,42,173,38,6,4.33,4.53,1.41,1,1,1,292.45,217,214.77,23,2.03,0.89,0.89,11.42,11.41,11.2,139.08,8.7,8.6,34.73,4.58,79.2,59.19,8.46,8.82,8.56,132,63,67,262,10,6,0,22,5,72,80,122,185,14,31,115,139,26,53,161,30,4,3.85,3.79,1.07,7,3,0,265.73,195,197.92,30,1.75,0.91,0.91,9.55,9.65,9.5
TOR,2019,TOR,TOR,Team Level,4on5,5,0.23,0.16,0.24,1472,4.36,0.19,0.15,0.62,0.12,1.31,3.62,0.19,0.19,0.19,6,0,0,6,1,0,0,0,0,1,4,5,5,1,2,14,3,4,5,5,1,0,0.1,0.09,0,1,0,0,6,6,6,5,0.03,0,0,0.22,0.22,0.22,13.45,0.63,1.21,3.19,0.41,8.83,4.73,0.61,0.63,0.61,11,8,12,31,0,1,0,4,0,9,5,11,19,2,4,11,2,1,7,17,2,0,0.32,0.31,0,0,0,0,31,19,19,0,0.31,0.06,0.06,0.88,0.88,0.87
TOR,2019,TOR,TOR,Team Level,5on4,5,0.79,0.77,0.73,1287,20.04,3.76,1.59,4.06,0.65,10.97,5.98,3.69,3.76,3.69,23,4,9,36,2,1,0,5,0,9,10,21,25,1,2,10,1,1,11,15,6,6,0.39,0.73,2.64,0,0,2,36,27,27,1,0.42,0.32,0.32,3.85,3.85,3.79,7.13,1.02,0.45,1.08,0.29,2.51,4.66,0.97,1.02,0.97,9,1,1,11,0,1,0,0,0,3,6,9,10,0,0,15,3,2,2,7,2,1,0.23,0.26,0.53,0,0,0,11,10,10,2,0.1,0.53,0.53,0.59,0.59,0.57
NSH,2019,NSH,NSH,Team Level,other,4,0.44,0.61,0.65,629,9.75,1.08,0.62,1.77,0.32,6.16,3.06,0.99,1.08,0.99,12,1,4,17,2,0,0,3,0,7,1,10,11,0,0,4,2,0,1,7,6,0,0.32,0.76,0,0,2,0,17,13,13,0,0.2,0,0,1.28,1.28,1.18,4.9,1.36,0.21,0.86,0.16,2.46,1.95,1.36,1.36,1.36,5,2,4,11,1,0,0,0,1,2,3,4,6,1,2,8,0,2,2,5,0,2,0.19,0,1.17,0,0,1,11,7,7,2,0.06,0,0,1.42,1.42,1.42
NSH,2019,NSH,NSH,Team Level,all,4,0.55,0.55,0.58,14727,152.23,12.68,9.62,35.35,4.86,85.82,62.68,12.23,12.74,12.28,163,48,72,283,11,6,0,44,1,72,77,152,200,14,28,141,94,22,56,157,47,7,4.61,5.61,2.46,3,7,1,282.34,211,208.4,29,2.12,1.04,1.04,13.76,13.79,13.37,114.53,10.47,7.35,25.82,3.63,61.44,46.28,10.23,10.46,10.22,125,30,78,233,14,8,2,31,6,41,55,111,141,15,32,106,108,26,47,120,23,12,3.14,2.74,4.59,3,6,5,233.61,155,156.97,29,1.59,2.01,2.01,10.05,10.05,9.97
NSH,2019,NSH,NSH,Team Level,5on5,4,0.57,0.56,0.59,11580,122.38,9.43,7.6,29.53,3.92,68.09,51.42,9.12,9.49,9.18,131,39,56,226,6,6,0,36,1,56,65,125,164,13,26,116,85,16,48,129,36,5,3.7,4.19,1.54,2,4,0,225.34,170,167.4,27,1.57,1.04,1.04,9.95,9.98,9.73,87.07,7.23,5.42,20.61,2.73,46.82,35.18,7,7.22,6.99,95,23,59,177,10,6,1,27,5,25,45,85,108,12,24,78,103,20,43,90,21,7,2.47,2.52,2.23,3,5,2,177.61,118,119.97,27,1.12,1.84,1.84,6.5,6.51,6.44
NSH,2019,NSH,NSH,Team Level,4on5,4,0.18,0.12,0.15,1197,2.69,0.22,0.13,0.28,0.08,1.05,2.24,0.22,0.22,0.22,3,1,1,5,0,0,0,0,0,1,3,3,4,1,2,9,5,2,2,3,1,0,0.1,0.12,0,0,0,0,5,4,4,2,0.03,0,0,0.25,0.25,0.25,16.12,1,1.35,3.71,0.58,10.36,5,0.99,1,0.99,18,4,15,37,2,2,1,3,0,12,3,16,20,2,6,10,1,0,2,20,1,1,0.27,0.13,0.6,0,1,1,37,22,22,0,0.33,0.16,0.16,1.17,1.17,1.16
NSH,2019,NSH,NSH,Team Level,5on4,4,0.69,0.81,0.75,1321,17.4,1.96,1.26,3.76,0.53,10.52,5.96,1.89,1.96,1.89,17,7,11,35,3,0,0,5,0,8,8,14,21,0,0,12,2,4,5,18,4,2,0.49,0.55,0.92,1,1,1,35,24,24,0,0.32,0,0,2.28,2.28,2.21,6.44,0.88,0.37,0.64,0.15,1.8,4.16,0.88,0.88,0.88,7,1,0,8,1,0,0,1,0,2,4,6,7,0,0,10,4,4,0,5,1,2,0.21,0.08,0.58,0,0,1,8,8,8,0,0.08,0,0,0.96,0.96,0.96
MTL,2019,MTL,MTL,Team Level,other,10,0.41,0.42,0.45,1767,16.19,2.24,1.17,2.99,0.52,9.08,6,2.19,2.24,2.19,19,3,6,28,2,1,0,3,3,8,5,17,20,2,4,17,5,1,5,12,8,2,0.42,0.93,0.89,1,0,1,28,22,22,2,0.32,0.2,0.2,2.36,2.36,2.31,17.43,3.23,1.44,3.17,0.71,11.89,6.57,3.06,3.23,3.06,15,12,12,39,1,0,0,6,1,13,6,14,26,1,2,25,7,2,2,15,9,3,0.86,1.03,1.34,0,0,1,39,27,27,2,0.44,0,0,3.66,3.66,3.46
MTL,2019,MTL,MTL,Team Level,all,10,0.49,0.5,0.5,36837,311.53,27.25,20.3,71.45,10.42,170.68,133.9,26.37,27.41,26.51,293,141,169,603,23,23,6,56,11,160,161,270,411,47,97,275,357,55,128,338,67,29,9.61,7.92,9.71,8,2,13,599.62,434,430.4,72,4.41,5.23,5.23,26.43,26.54,26.14,311.11,28.91,22.5,72.69,11.1,178.89,123.9,27.43,28.91,27.42,283,155,156,594,19,24,3,76,14,164,141,264,419,35,72,321,286,38,97,334,73,31,10.15,8.92,9.84,8,5,6,598.27,438,441.98,62,5.1,5.74,5.75,28.27,28.27,27.43
MTL,2019,MTL,MTL,Team Level,5on5,10,0.56,0.54,0.54,27698,255.76,20.41,16.56,61.16,8.71,140.61,108.55,19.64,20.57,19.78,234,122,139,495,15,20,5,49,7,133,132,219,341,36,75,206,316,46,99,283,50,23,8.13,6.01,6.27,7,0,8,491.62,356,352.4,60,3.43,4.17,4.17,19.67,19.78,19.46,220.58,16.16,14.35,54.7,7.84,121.3,92.63,15.72,16.16,15.72,201,106,111,418,11,15,2,58,10,104,109,190,296,30,60,227,253,30,81,245,49,13,6.58,6.21,3.37,7,2,2,422.27,307,310.98,53,2.96,2.86,2.88,16.24,16.24,16
MTL,2019,MTL,MTL,Team Level,4on5,10,0.08,0.14,0.16,4261,12.89,0.79,0.65,1.78,0.4,4.64,10.74,0.79,0.79,0.79,15,4,2,21,1,0,0,1,0,5,12,14,18,5,10,29,26,6,9,16,3,0,0.42,0.38,0,0,1,0,21,19,19,9,0.15,0,0,0.94,0.94,0.94,69.7,9.14,6.53,14.21,2.42,44.41,22.28,8.26,9.14,8.26,63,36,29,128,7,9,1,11,3,45,24,56,92,3,8,46,8,1,8,70,15,14,2.61,1.68,4.86,1,3,3,128,99,99,1,1.67,2.89,2.87,7.95,7.95,7.55
MTL,2019,MTL,MTL,Team Level,5on4,10,0.91,0.87,0.88,3111,26.69,3.81,1.93,5.52,0.79,16.34,8.61,3.75,3.81,3.75,25,12,22,59,5,2,1,3,1,14,12,20,32,4,8,23,10,2,15,27,6,4,0.65,0.6,2.56,0,1,4,59,37,37,1,0.51,0.86,0.86,3.46,3.46,3.42,3.4,0.38,0.18,0.6,0.13,1.29,2.42,0.38,0.38,0.38,4,1,4,9,0,0,0,1,0,2,2,4,5,1,2,23,18,5,6,4,0,1,0.11,0,0.27,0,0,0,9,5,5,6,0.04,0,0,0.42,0.42,0.42
CHI,2019,CHI,CHI,Team Level,other,9,0.53,0.45,0.42,882,10.06,2.63,0.7,1.67,0.31,5.07,3.63,2.62,2.63,2.62,11,3,4,18,2,1,0,4,1,3,3,9,12,1,2,11,5,2,1,7,2,5,0.24,0.18,2.2,0,0,2,18,14,14,1,0.2,0.01,0,2.83,2.83,2.82,12.62,2.36,0.83,2.45,0.44,8.65,4.27,2.35,2.36,2.35,13,6,3,22,1,0,0,0,1,12,5,12,18,2,4,9,8,8,3,12,3,4,0.5,0.32,1.53,0,1,0,22,19,19,1,0.24,0,0,2.59,2.59,2.58
CHI,2019,CHI,CHI,Team Level,all,9,0.4,0.45,0.43,32833,241.05,22.61,16.07,53.74,7.63,132.42,97.53,22.2,22.77,22.36,245,85,151,481,27,10,3,59,6,116,112,218,303,26,55,261,223,60,113,246,62,22,6.38,7.55,8.68,7,7,13,483.54,330,331.8,75,3.61,2.01,2.01,24.21,24.4,24.12,318.53,33.97,22.1,74.09,10.3,170.53,121,31.38,34.07,31.46,324,108,163,595,30,29,8,59,10,142,162,294,402,31,62,271,299,67,130,305,82,45,8.24,10.04,15.7,8,10,12,598.01,432,433.31,72,4.87,8.4,8.4,30.44,30.52,29.62
CHI,2019,CHI,CHI,Team Level,5on5,9,0.37,0.42,0.41,26249,174.92,14.1,10.95,41.3,5.68,95.56,72.42,13.79,14.26,13.95,178,62,112,352,20,9,3,46,4,76,85,158,220,23,49,196,210,49,93,181,49,10,4.89,5.93,3.29,7,7,6,354.54,240,241.8,66,2.25,2,2.01,14.35,14.54,14.38,253.73,23.67,16.67,61.64,8.27,134.13,99.62,22.39,23.77,22.48,255,89,136,480,22,23,5,47,9,103,140,233,322,27,54,215,270,54,111,248,68,28,6.82,8.33,8.52,5,8,9,483.01,344,345.31,60,3.47,6.1,6.36,20.78,20.86,20.37
CHI,2019,CHI,CHI,Team Level,4on5,9,0.12,0.12,0.15,2773,8.49,1.03,0.47,1,0.22,2.51,5.77,1.02,1.03,1.02,11,0,1,12,1,0,0,2,0,3,5,10,10,1,2,25,7,6,9,7,2,2,0.09,0.27,0.67,0,0,1,12,11,11,8,0.11,0,0,1.14,1.14,1.14,48.28,7.26,4.38,9.54,1.48,26.66,14.68,5.95,7.26,5.95,52,12,24,88,6,6,3,12,0,25,15,46,58,1,2,24,5,0,6,42,10,12,0.82,1.27,5.17,3,0,3,88,64,64,1,1.12,2.3,2.05,6.33,6.33,5.94
CHI,2019,CHI,CHI,Team Level,5on4,9,0.88,0.95,0.93,2929,47.58,4.85,3.95,9.78,1.42,29.28,15.72,4.76,4.85,4.76,45,20,34,99,4,0,0,7,1,34,19,41,61,1,2,29,1,3,10,51,9,5,1.16,1.17,2.52,0,0,4,99,65,65,0,1.04,0,0,5.89,5.89,5.79,3.9,0.69,0.22,0.46,0.11,1.09,2.44,0.69,0.69,0.69,4,1,0,5,1,0,0,0,0,2,2,3,4,1,2,23,16,5,10,3,1,1,0.1,0.12,0.47,0,1,0,5,5,5,10,0.05,0,0,0.74,0.74,0.74
EDM,2019,EDM,EDM,Team Level,other,4,0.38,0.5,0.55,568,8.25,0.8,0.58,1.87,0.29,5.74,2.73,0.79,0.8,0.79,10,2,1,13,1,0,0,0,0,9,2,9,11,2,4,6,4,8,2,9,2,1,0.37,0.22,0.21,0,1,0,13,12,12,0,0.15,0,0,0.95,0.95,0.94,7.05,1.29,0.53,1.28,0.23,3.69,2.99,1.27,1.29,1.27,7,3,3,13,1,1,0,4,1,0,3,6,9,0,0,10,3,2,1,6,1,3,0.22,0.08,0.99,0,0,1,13,10,10,1,0.15,0.01,0,1.44,1.44,1.43
EDM,2019,EDM,EDM,Team Level,all,4,0.62,0.52,0.52,14400,131.23,17.12,9.6,29.88,4.23,67.42,45.75,15.15,17.23,15.24,137,37,63,237,15,13,4,19,3,60,64,122,159,19,38,133,115,30,53,108,38,28,2.95,4.57,9.6,3,5,7,237.62,174,174.24,30,2.19,3.95,3.95,15.35,15.44,14.8,118.01,10.57,7.98,26.66,3.77,65.01,48,10.39,10.63,10.45,122,40,61,223,16,4,1,30,3,60,49,106,146,17,37,119,83,16,44,121,31,10,3.01,3.73,3.83,5,5,6,226.87,162,164.4,35,1.82,0.41,0.41,11.98,12.06,11.88
EDM,2019,EDM,EDM,Team Level,5on5,4,0.61,0.54,0.53,10542,93.23,9.52,6.35,22.58,3.02,48.15,35.38,8.8,9.63,8.9,97,28,50,175,9,7,1,13,3,37,56,88,116,15,30,98,101,19,41,82,29,14,2.28,3.5,3.74,1,4,4,175.62,125,125.24,25,1.33,1.65,1.9,8.94,9.03,8.72,79.79,6.06,5.09,19.2,2.64,44.32,32.7,5.97,6.11,6.03,82,28,40,150,12,3,1,22,1,39,33,70,98,15,33,78,75,9,35,81,26,3,2.03,3.14,0.88,5,5,2,153.87,110,112.4,29,1.05,0.4,0.41,6.69,6.78,6.7
EDM,2019,EDM,EDM,Team Level,4on5,4,0.16,0.04,0.05,1615,1.75,0.5,0.1,0.26,0.06,0.38,0.71,0.5,0.5,0.5,2,0,0,2,0,0,0,0,0,1,1,2,2,1,2,13,9,3,5,1,0,1,0.02,0,0.47,0,0,0,2,2,2,5,0.02,0,0,0.52,0.52,0.52,25.98,2.62,2.12,5.55,0.77,15.43,8.51,2.55,2.62,2.55,26,9,18,53,3,0,0,2,1,19,10,23,32,1,2,16,0,1,3,29,3,3,0.7,0.41,1.52,0,0,3,53,35,35,0,0.56,0,0,3.18,3.18,3.1
EDM,2019,EDM,EDM,Team Level,5on4,4,0.91,0.87,0.83,1675,28,6.3,2.57,5.18,0.86,13.16,6.93,5.06,6.3,5.06,28,7,12,47,5,6,3,6,0,13,5,23,30,1,2,16,1,0,5,16,7,12,0.28,0.86,5.17,2,0,3,47,35,35,0,0.68,2.3,2.05,4.93,4.93,4.62,5.19,0.6,0.24,0.64,0.14,1.58,3.8,0.6,0.6,0.6,7,0,0,7,0,0,0,2,0,2,3,7,7,1,2,15,5,4,5,5,1,1,0.06,0.1,0.44,0,0,0,7,7,7,5,0.06,0,0,0.66,0.66,0.66
DAL,2019,DAL,DAL,Team Level,other,27,0.51,0.51,0.5,8456,54.43,10.54,3.95,10,1.84,29.95,16.71,8.89,10.54,8.89,53,20,28,101,6,3,1,7,0,36,21,47,67,1,2,43,27,13,16,38,23,12,1.65,2.95,5.95,2,1,3,101,73,73,10,1.22,1.05,1.05,10.72,10.72,9.28,53.38,10.21,3.92,10.09,1.77,29.52,16.49,9.64,10.21,9.64,51,21,27,99,7,4,1,5,1,28,27,44,65,4,8,43,29,10,19,40,15,17,1.52,1.88,6.8,1,0,6,99,72,72,11,1.14,1.18,1.18,10.17,10.17,9.79
DAL,2019,DAL,DAL,Team Level,all,27,0.52,0.47,0.47,102213,803.61,93.25,53.95,184.65,26.08,423.98,300.08,86.67,93.64,87.02,804,278,441,1523,78,46,20,189,22,399,348,726,1004,118,245,824,1181,220,438,749,223,110,20.29,29.27,43.69,25,21,32,1515.03,1082,1077.76,270,12.37,14.55,14.88,90.74,90.96,86.03,879.75,87.57,60,207.53,29.1,482.82,345.97,83.99,87.84,84.24,902,311,485,1698,82,47,14,203,41,454,386,820,1131,104,211,813,1135,180,403,881,225,107,23.74,27.68,36.14,26,19,37,1705.69,1213,1220.67,243,13.45,12.39,12.39,88.63,88.81,86.7
DAL,2019,DAL,DAL,Team Level,5on5,27,0.49,0.47,0.47,77461,588.72,53.04,37.35,144.84,19.02,309.54,231.21,51.42,53.43,51.77,592,203,332,1127,52,29,12,150,19,272,273,540,743,104,217,626,1088,166,359,580,159,56,15.83,21.37,15.83,21,18,13,1119.03,795,790.76,230,7.78,7.26,7.61,53.21,53.44,52.56,647.16,55.26,41.28,160.02,21.02,351.93,262.49,53.95,55.53,54.2,669,223,377,1269,52,23,9,161,30,333,293,617,840,91,185,597,1048,138,301,674,153,65,17.83,18.94,18.49,21,14,17,1276.69,892,899.67,190,8.53,7.17,7.79,56,56.18,55.45
DAL,2019,DAL,DAL,Team Level,4on5,27,0.09,0.08,0.09,8782,15.27,1.96,0.9,2.08,0.46,4.79,9.81,1.93,1.96,1.93,15,5,6,26,2,0,0,0,0,9,9,13,18,6,12,72,46,30,33,10,8,2,0.23,1.01,0.71,1,0,1,26,20,20,29,0.21,0,0,2.16,2.16,2.13,153.35,19.37,13.44,33.23,5.36,93.11,49.5,17.7,19.37,17.7,154,60,79,293,20,18,4,33,10,86,47,134,194,5,10,95,16,5,43,146,46,22,3.87,5.53,9.96,4,3,13,293,214,214,2,3.45,3.84,3.22,19.6,19.6,18.62
DAL,2019,DAL,DAL,Team Level,5on4,27,0.91,0.88,0.85,7514,145.19,27.71,11.75,27.72,4.76,79.7,42.35,24.43,27.71,24.43,144,50,75,269,18,14,7,32,3,82,45,126,176,7,14,83,20,11,30,121,33,40,2.58,3.93,21.2,1,2,15,269,194,194,1,3.16,6.24,6.22,24.64,24.64,22.07,25.87,2.74,1.37,4.2,0.95,8.25,17.49,2.7,2.74,2.7,28,7,2,37,3,2,0,4,0,7,19,25,32,4,8,78,42,27,40,21,11,3,0.52,1.33,0.88,0,2,1,37,35,35,40,0.32,0.19,0.19,2.87,2.87,2.85
BOS,2019,BOS,BOS,Team Level,other,13,0.68,0.59,0.63,2389,24.49,4.58,1.69,5.04,0.86,13.58,8.25,4.02,4.58,4.02,26,8,7,41,1,4,0,8,2,10,9,25,33,1,2,26,12,4,8,18,10,6,0.61,1.31,2.66,0,0,1,41,34,34,3,0.47,0.91,0.91,4.13,4.13,3.57,14.16,2.15,1.14,2.71,0.47,8.82,4.72,2.06,2.15,2.06,12,8,8,28,2,1,0,3,3,6,5,10,18,2,4,19,7,4,7,11,5,4,0.36,0.76,1.03,2,0,0,28,20,20,4,0.32,0.32,0.32,2.15,2.15,2.09
BOS,2019,BOS,BOS,Team Level,all,13,0.53,0.52,0.52,50403,444.09,39.96,29.62,105.36,14.54,246.69,179.83,38.23,39.93,38.2,424,192,249,865,29,32,8,95,24,214,222,395,587,52,118,440,479,80,165,471,107,38,12.4,13.47,14.09,5,12,12,857.09,616,610.8,106,6.6,8.78,8.78,37.77,37.72,36.5,407.62,35.81,28.01,95.85,13.17,229.41,164.76,34.21,36.24,34.65,385,182,227,794,39,37,4,74,25,203,189,346,528,57,125,389,498,112,142,432,99,36,11.17,12.73,11.91,16,15,8,809.99,567,577.97,90,6.13,8.53,8.53,33.42,33.88,33.14
BOS,2019,BOS,BOS,Team Level,5on5,13,0.47,0.51,0.5,39180,330.05,24.09,20.78,81.86,10.5,180.8,135.97,23.43,24.07,23.4,313,141,196,650,17,20,5,69,18,155,175,296,437,51,116,317,427,63,131,363,70,21,9.54,8.55,6,3,8,6,642.09,454,448.8,91,4.28,4.69,4.69,23.68,23.63,23.32,324.07,26.66,20.68,78.67,10.47,178.18,134.34,25.51,27.1,25.96,304,145,187,636,29,25,3,61,21,163,150,275,420,52,115,304,455,87,102,344,80,25,8.92,10.16,7.58,13,13,3,651.99,449,459.97,65,4.26,6.21,6.74,24.18,24.65,24.29
BOS,2019,BOS,BOS,Team Level,4on5,13,0.12,0.14,0.18,4273,12.46,0.87,0.54,2.17,0.48,4.78,10.15,0.87,0.87,0.87,15,4,1,20,1,0,0,1,0,4,13,14,18,0,0,44,29,10,9,16,2,1,0.44,0.21,0.22,0,1,0,20,19,19,9,0.13,0,0,1,1,0.99,62.43,6.56,5.94,13.59,2.03,40.29,20.6,6.2,6.56,6.2,61,28,31,120,7,11,1,10,0,34,27,54,82,2,4,35,11,7,13,70,12,7,1.77,1.49,3.3,1,1,5,120,89,89,1,1.5,2,1.47,6.59,6.59,6.26
BOS,2019,BOS,BOS,Team Level,5on4,13,0.96,0.94,0.92,4561,77.09,10.41,6.6,16.29,2.7,47.53,25.46,9.9,10.41,9.9,70,39,45,154,10,8,3,17,4,45,25,60,99,0,0,53,11,3,17,74,25,10,1.81,3.4,5.21,2,3,5,154,109,109,3,1.72,3.18,3.18,8.96,8.96,8.61,6.96,0.44,0.26,0.89,0.2,2.11,5.11,0.44,0.44,0.44,8,1,1,10,1,0,0,0,1,0,7,7,8,1,2,31,25,14,20,7,2,0,0.12,0.32,0,0,1,0,10,9,9,20,0.06,0,0,0.5,0.5,0.5
PHI,2019,PHI,PHI,Team Level,other,16,0.49,0.46,0.41,2934,23.11,4.61,2.09,4.09,0.84,13.94,6.43,4.4,4.61,4.4,21,11,17,49,3,3,1,5,0,13,8,18,29,0,0,34,14,3,4,16,11,5,0.68,1.43,2.51,1,1,1,49,32,32,4,0.6,1.18,1.18,4.03,4.03,3.81,32.81,4.82,2.51,6.61,1.16,19.86,11.04,4.5,4.82,4.5,37,9,12,58,3,4,0,10,2,17,10,34,43,4,8,23,11,6,9,26,13,7,0.95,1.54,2.33,1,0,2,58,46,46,7,0.69,0.99,0.99,4.51,4.51,4.16
PHI,2019,PHI,PHI,Team Level,all,16,0.44,0.48,0.47,60604,454.88,39.25,31.56,107.23,15.58,262.26,189.1,37.89,39.38,38.02,433,212,267,912,38,36,4,97,24,237,213,395,607,54,115,521,542,81,197,490,116,39,13.68,13.77,11.81,18,13,7,919.9,645,652.13,125,6.9,7.81,7.81,38.34,38.42,37.55,525.54,50.36,36.72,119.77,17.48,300.07,215.61,47.93,50.86,48.4,490,250,260,1000,40,43,6,120,16,260,261,450,700,59,126,435,615,96,199,549,141,50,16.43,16.92,17.01,15,11,14,993.77,740,736.23,105,8.03,11.03,11.03,47.37,47.74,46.4
PHI,2019,PHI,PHI,Team Level,5on5,16,0.45,0.48,0.47,47677,369.58,28.74,23.92,90.52,12.43,208.56,156.84,27.91,28.86,28.03,357,164,208,729,31,29,3,84,21,190,166,326,490,47,99,400,504,66,169,405,88,28,10.73,10.42,7.58,16,9,6,736.9,521,528.13,109,4.93,5.66,5.68,27.99,28.07,27.66,419.01,34.87,28.2,98.53,13.74,239.05,176.62,33.84,35.37,34.31,375,216,212,803,26,26,3,95,12,215,217,349,565,49,106,339,567,75,147,453,108,30,13.88,12.8,8.19,13,7,6,796.77,591,587.23,85,5.82,5.68,5.68,35,35.38,34.69
PHI,2019,PHI,PHI,Team Level,4on5,16,0.06,0.11,0.11,5030,7.4,0.59,0.39,1.26,0.28,2.82,5.66,0.59,0.59,0.59,9,2,4,15,0,0,0,2,0,2,7,9,11,1,2,41,17,11,9,10,0,1,0.32,0,0.27,0,0,0,15,11,11,9,0.09,0,0,0.68,0.68,0.68,62.17,9.78,5.35,12.92,2.19,36.94,18.82,8.69,9.78,8.69,64,22,35,121,10,13,3,13,2,24,24,54,76,3,6,43,10,2,32,57,16,13,1.21,2.07,6.49,1,3,6,121,86,86,2,1.37,4.35,4.35,6.8,6.8,6.49
PHI,2019,PHI,PHI,Team Level,5on4,16,0.85,0.87,0.83,4963,54.79,5.31,5.16,11.36,2.04,36.95,20.17,5,5.31,5,46,35,38,119,4,4,0,6,3,32,32,42,77,6,14,46,7,1,15,59,17,5,1.95,1.92,1.45,1,3,0,119,81,81,3,1.27,0.97,0.95,5.64,5.64,5.4,11.55,0.91,0.66,1.71,0.39,4.21,9.13,0.9,0.91,0.9,14,3,1,18,1,0,0,2,0,4,10,13,16,3,6,30,27,13,11,13,4,0,0.39,0.52,0,0,1,0,18,17,17,11,0.15,0,0,1.06,1.06,1.05
VAN,2019,VAN,VAN,Team Level,other,17,0.44,0.39,0.42,3520,30.74,7.2,1.88,5.34,0.97,16.74,9.87,6.89,7.2,6.89,32,10,16,58,4,2,0,5,1,18,12,28,38,1,2,39,9,6,15,22,9,11,0.81,1.1,5.29,1,0,3,58,42,42,5,0.53,0.88,0.88,6.84,6.84,6.66,45.14,9.26,3.43,7.12,1.4,25.6,12.19,8.97,9.26,8.97,47,12,31,90,10,1,0,9,3,26,10,37,49,0,0,31,13,8,13,34,12,13,1.45,1.53,6.28,2,3,5,90,59,59,8,0.97,0.34,0.6,9.63,9.63,9.4
VAN,2019,VAN,VAN,Team Level,all,17,0.45,0.43,0.43,62472,461.98,49.83,29.93,104.11,14.61,250.64,181.88,48.31,50.31,48.78,451,180,261,892,48,14,5,97,21,217,234,403,583,80,169,605,523,128,255,441,136,54,11.4,17.02,21.4,10,16,22,895.91,631,635.19,162,6.71,5.15,5.15,51.39,51.84,50.73,613.55,61.56,42.9,137.55,19.38,343.55,238.06,59.03,61.83,59.25,624,219,361,1204,45,31,5,164,20,333,250,579,798,85,187,481,638,95,248,611,171,61,17.87,21.32,22.38,13,15,17,1203.35,843,844.07,125,9.58,9.02,9.28,61.86,62.02,60.57
VAN,2019,VAN,VAN,Team Level,5on5,17,0.42,0.42,0.42,46365,337.98,29.27,20.58,80.38,10.63,180.09,137.05,28.64,29.75,29.11,327,131,200,658,28,9,4,73,13,156,179,299,430,70,149,427,484,103,194,331,99,28,8.37,12.51,8.39,8,11,9,661.91,458,462.19,139,4.27,2.9,2.9,30.64,31.08,30.66,455.43,40.09,29.88,107.21,14.38,252.94,185.5,38.7,40.35,38.92,464,166,262,892,23,22,2,129,14,248,194,441,607,76,169,353,590,66,191,468,129,33,13.54,16.33,10.22,8,10,5,891.35,630,631.07,98,6.19,6.34,6.34,39.93,40.09,39.39
